record_id,field_id,date,state,district,crop,crop_variety,growth_stage,crop_age_days,area_acres,soil_type,soil_ph,nitrogen,phosphorus,potassium,soil_moisture,temperature,humidity,rainfall,rain_probability,wind_speed,leaf_wetness_hours,sunlight_hours,irrigation_level,previous_disease,previous_pest,disease_history,pest_history,ndvi,vegetation_health,disease,disease_probability,pest,pest_probability,severity,risk_score,risk_level,recommended_action,data_source
REC_07383,FIELD_064,2026-02-15,Punjab,Jalandhar,Sugarcane,Co-86032 Sweet,Maturity,267,1.5,Alluvial Loam,6.79,20,48,51,70.5,23.4,35.9,0.0,0.36,20.2,3.4,6.2,Adequate,1,0,High,Moderate,0.741,74.0,Sugarcane Smut,0.82,None,0.14,LOW,50.0,MEDIUM,Remove and incinerate whips in plastic bags; dip setts in Propiconazole,synthetic_training_data
REC_00401,FIELD_086,2025-12-23,Maharashtra,Nagpur,Cotton,RCH-659 Hybrid,Square Formation,63,4.6,Deep Clay,7.61,105,52,38,93.7,36.5,97.4,47.2,0.71,14.2,6.2,2.8,Excessive,1,1,High,High,0.363,46.9,Cotton Leaf Curl Virus,0.98,None,0.19,HIGH,89.7,CRITICAL,Control whitefly vectors using Diafenthiuron 50 WP; remove infected weeds,synthetic_training_data
REC_06107,FIELD_010,2025-11-12,Gujarat,Junagadh,Groundnut,JL-24,Maturity,107,3.3,Red Sandy Loam,7.02,40,57,21,58.2,34.8,89.3,12.0,0.93,19.3,11.3,3.3,Adequate,0,0,Low,Low,0.635,75.8,Groundnut Collar Rot,0.7,None,0.15,MEDIUM,40.0,MEDIUM,Seed treatment with Trichoderma harzianum; avoid deep planting,synthetic_training_data
REC_07593,FIELD_010,2026-01-05,Andhra Pradesh,Krishna,Rice,Swarna Medium,Milking,106,2.3,Clay Loam,7.24,106,34,47,80.0,21.4,80.4,51.8,0.69,12.5,14.4,2.1,Excessive,0,0,Low,Low,0.738,70.6,Rice Blast,0.71,None,0.1,LOW,47.4,MEDIUM,Apply Tricyclazole 75 WP @ 0.6g/L; drain excess water,synthetic_training_data
REC_02192,FIELD_014,2025-10-25,Karnataka,Kolar,Tomato,Pusa Ruby,Fruit Maturation,99,4.6,Red Sandy,7.21,107,32,45,42.9,29.4,72.7,0.0,0.35,23.4,1.9,8.6,Deficit,1,0,High,Low,0.57,59.9,Tomato Leaf Curl,0.98,None,0.15,MEDIUM,55.6,HIGH,Manage whitefly vectors with yellow traps and Imidacloprid 17.8 SL,synthetic_training_data
REC_08787,FIELD_076,2025-08-08,Bihar,Vaishali,Tomato,Abhinav Hybrid,Seedling,20,4.5,Loam,7.05,103,38,46,78.5,31.7,77.0,36.3,0.7,16.4,11.7,3.0,Rainfed,0,1,None,High,0.495,56.2,Tomato Leaf Curl,0.83,None,0.02,MEDIUM,62.9,HIGH,Manage whitefly vectors with yellow traps and Imidacloprid 17.8 SL,synthetic_training_data
REC_09880,FIELD_076,2026-05-21,Telangana,Nizamabad,Maize,ProAgro-4212,Seedling,10,10.6,Alluvial,5.93,99,38,58,51.9,25.6,94.0,11.1,0.9,24.9,12.0,6.3,Rainfed,0,0,Moderate,None,0.684,80.8,Northern Corn Leaf Blight,0.77,None,0.04,LOW,48.3,MEDIUM,Apply Azoxystrobin + Difenoconazole; avoid sprinkler irrigation,synthetic_training_data
REC_09916,FIELD_055,2026-05-09,Andhra Pradesh,Kadapa,Banana,Poovan,Vegetative,85,7.0,Alluvial,6.73,92,59,55,82.7,31.5,49.2,0.0,0.36,22.1,0.5,8.4,Excessive,1,0,High,Low,0.59,64.4,Banana Sigatoka Leaf Spot,0.65,Banana Pseudostem Weevil,0.45,HIGH,65.2,HIGH,Spray Propiconazole 25 EC with mineral oil emulsion; cut diseased leaves,synthetic_training_data
REC_04522,FIELD_071,2026-03-29,Rajasthan,Kota,Wheat,HD-2967 Prime,Milking,107,6.1,Loam,6.42,97,24,41,73.8,23.2,73.8,1.6,0.52,9.4,4.0,8.2,Adequate,0,1,Low,High,0.63,74.8,Wheat Brown Rust,0.75,None,0.06,MEDIUM,45.4,MEDIUM,Apply Tebuconazole 250 EC @ 1ml/L; monitor flag leaves,synthetic_training_data
REC_01449,FIELD_026,2025-07-02,Madhya Pradesh,Khargone,Chili,Armoor,Fruit Setting,88,5.9,Black Cotton,5.62,82,51,53,25.1,26.4,50.8,0.0,0.05,17.8,4.4,6.3,Deficit,0,0,Moderate,Moderate,0.877,86.6,None,0.11,None,0.06,LOW,8.0,LOW,Maintain regular monitoring and standard agronomic hygiene.,synthetic_training_data
REC_00477,FIELD_078,2025-10-08,Karnataka,Vijayapura,Chickpea,JAKI-9218,Flowering,56,10.0,Sandy Loam,6.83,25,40,52,95.6,22.1,88.8,36.3,0.86,7.8,10.9,5.7,Adequate,0,0,Low,None,0.584,54.6,Chickpea Fusarium Wilt,0.8,None,0.2,HIGH,57.2,HIGH,Seed dress with Trichoderma viride; sow wilt-resistant cultivars,synthetic_training_data
REC_02044,FIELD_068,2026-04-23,Haryana,Karnal,Rice,Pusa-44,Booting,78,12.3,Alluvial,6.84,74,31,48,94.0,25.4,85.2,40.9,0.96,7.7,7.2,6.4,Rainfed,0,0,None,Moderate,0.566,58.9,Rice Blast,0.84,None,0.12,MEDIUM,52.7,HIGH,Apply Tricyclazole 75 WP @ 0.6g/L; drain excess water,synthetic_training_data
REC_06036,FIELD_039,2025-12-09,Telangana,Khammam,Chili,Armoor,Seedling,24,8.9,Loam,7.24,79,23,34,90.9,33.6,82.7,36.8,0.92,10.0,14.8,4.6,Deficit,0,1,Moderate,High,0.537,65.4,Chili Anthracnose,0.62,None,0.05,HIGH,52.5,HIGH,Spray Azoxystrobin 23% SC or Difenoconazole; pick diseased pods,synthetic_training_data
REC_05721,FIELD_004,2025-11-18,Maharashtra,Nagpur,Cotton,Bollgard-II,Boll Formation,104,11.8,Black Soil,6.54,52,42,66,84.2,26.1,93.8,31.1,0.87,14.1,10.6,2.4,Deficit,1,0,High,Low,0.489,51.1,Cotton Bacterial Blight,0.86,None,0.12,MEDIUM,69.5,HIGH,Spray Copper Oxychloride 50 WP (2.5g/L) + Streptocycline (1g/10L),synthetic_training_data
REC_09012,FIELD_058,2026-03-08,Andhra Pradesh,Guntur,Cotton,Bollgard-II,Boll Formation,118,7.9,Black Soil,6.95,100,44,42,69.2,25.3,62.1,3.5,0.51,13.2,0.8,8.5,Adequate,0,0,Moderate,None,0.821,84.5,None,0.15,None,0.04,LOW,8.0,LOW,Maintain regular monitoring and standard agronomic hygiene.,synthetic_training_data
REC_06787,FIELD_079,2026-03-08,Madhya Pradesh,Sehore,Wheat,PBW-550 Early,Crown Root,23,11.9,Alluvial,6.5,77,10,71,65.7,22.0,48.6,2.0,0.49,22.9,4.3,7.7,Adequate,0,0,Low,Low,0.861,88.8,Wheat Brown Rust,0.73,None,0.11,LOW,29.5,LOW,Apply Tebuconazole 250 EC @ 1ml/L; monitor flag leaves,synthetic_training_data
REC_06810,FIELD_086,2025-06-24,Uttar Pradesh,Varanasi,Rice,Basmati-Super,Heading,96,9.2,Clay Loam,7.05,103,22,75,94.5,31.6,80.3,45.8,0.85,14.3,13.7,3.1,Deficit,0,1,None,High,0.587,53.3,Bacterial Leaf Blight,0.85,None,0.13,MEDIUM,70.7,HIGH,Apply Copper Oxychloride 50 WP with Streptomycin; ensure drainage,synthetic_training_data
REC_01780,FIELD_019,2025-12-29,Madhya Pradesh,Chhindwara,Maize,ProAgro-4212,Knee High,22,6.2,Loam,8.03,81,10,15,55.5,30.3,88.1,20.6,0.65,13.1,7.7,3.6,Deficit,0,0,Low,None,0.868,85.2,None,0.1,None,0.06,LOW,8.0,LOW,Maintain regular monitoring and standard agronomic hygiene.,synthetic_training_data
REC_09134,FIELD_030,2026-06-12,Telangana,Warangal,Rice,MTU-1010,Heading,96,9.3,Clay Loam,6.23,76,41,43,56.2,27.5,79.4,13.2,0.88,9.1,13.8,4.0,Deficit,0,0,Moderate,Low,0.684,68.8,Rice Blast,0.83,None,0.13,MEDIUM,43.6,MEDIUM,Apply Tricyclazole 75 WP @ 0.6g/L; drain excess water,synthetic_training_data
REC_09834,FIELD_017,2026-07-21,Telangana,Warangal,Cotton,Suraj,Flowering,78,9.9,Deep Clay,6.29,74,47,72,51.0,37.5,41.5,0.0,0.25,10.2,1.8,10.8,Rainfed,0,1,None,High,0.668,72.5,Cotton Leaf Curl Virus,0.57,None,0.14,MEDIUM,32.2,MEDIUM,Control whitefly vectors using Diafenthiuron 50 WP; remove infected weeds,synthetic_training_data
REC_01363,FIELD_068,2026-07-07,Maharashtra,Amravati,Soybean,JS-20-29,Pod Formation,53,1.8,Clay Loam,6.51,98,47,66,60.3,34.6,51.4,0.0,0.37,11.2,2.2,6.4,Rainfed,1,0,High,Low,0.707,79.4,Soybean Anthracnose,0.63,None,0.15,MEDIUM,46.3,MEDIUM,Apply Carbendazim 12% + Mancozeb 63% WP @ 2g/L,synthetic_training_data
REC_00944,FIELD_059,2026-06-27,Maharashtra,Kolhapur,Sugarcane,Co-0118,Maturity,299,13.1,Deep Black,6.85,72,36,62,93.2,37.1,88.5,40.7,0.66,20.0,12.9,5.0,Adequate,0,1,None,High,0.61,58.1,Sugarcane Red Rot,0.65,None,0.07,HIGH,62.6,HIGH,Rogue infected clumps; drench root zone with Trichoderma; ensure drainage,synthetic_training_data
REC_08021,FIELD_026,2026-04-05,Karnataka,Mandya,Sugarcane,CoM-0265,Germination,15,1.5,Alluvial Loam,6.97,63,48,66,64.9,33.0,91.5,11.1,0.64,21.5,14.5,5.9,Adequate,0,1,None,High,0.343,45.6,Sugarcane Red Rot,0.79,Termites,0.71,HIGH,88.0,CRITICAL,Rogue infected clumps; drench root zone with Trichoderma; ensure drainage Also Apply Chlorpyrifos 20 EC or Fipronil 0.3% GR in furrow,synthetic_training_data
REC_03092,FIELD_069,2026-04-23,Gujarat,Dahod,Soybean,JS-9560 Early,Flowering,39,11.7,Clay Loam,6.16,101,40,33,79.8,27.6,34.9,0.0,0.22,10.4,3.2,8.7,Excessive,0,0,Moderate,Low,0.815,87.5,Soybean Anthracnose,0.53,None,0.13,LOW,25.7,LOW,Apply Carbendazim 12% + Mancozeb 63% WP @ 2g/L,synthetic_training_data
REC_03377,FIELD_097,2025-11-10,Maharashtra,Nashik,Tomato,Pusa Ruby,Vegetative,29,5.1,Red Sandy,6.43,98,43,19,53.2,18.2,59.4,0.0,0.35,17.0,2.4,6.5,Rainfed,0,1,None,High,0.67,76.8,Tomato Late Blight,0.51,None,0.05,MEDIUM,36.9,MEDIUM,Apply Metalaxyl + Mancozeb preventively; rogue out infected plants,synthetic_training_data
REC_04185,FIELD_027,2026-01-11,Tamil Nadu,Coimbatore,Groundnut,TMV-2,Vegetative,32,13.4,Sandy Loam,5.36,67,30,23,86.7,25.3,89.5,25.5,0.93,12.0,13.4,2.4,Excessive,0,0,None,None,0.61,51.5,Tikka Leaf Spot,0.82,None,0.11,MEDIUM,54.4,HIGH,Spray Carbendazim + Mancozeb @ 2g/L; avoid water stagnation,synthetic_training_data
REC_00045,FIELD_023,2026-07-01,Gujarat,Banaskantha,Potato,Kufri Chandramukhi,Tuber Bulking,84,8.9,Loam,5.51,93,20,39,88.6,22.0,78.5,36.4,0.86,11.3,5.8,4.0,Deficit,0,0,None,Low,0.741,79.7,Potato Black Scurf,0.84,None,0.03,LOW,49.9,MEDIUM,Tuber dip with Boric acid (3%) and practice earthing up,synthetic_training_data
REC_01769,FIELD_022,2025-12-27,Gujarat,Junagadh,Groundnut,GG-20 Bold,Maturity,109,6.8,Medium Black,7.15,90,25,80,87.9,25.3,77.9,18.3,0.65,24.7,11.8,4.2,Excessive,1,1,High,High,0.577,53.4,Tikka Leaf Spot,0.98,None,0.16,MEDIUM,72.0,HIGH,Spray Carbendazim + Mancozeb @ 2g/L; avoid water stagnation,synthetic_training_data
REC_05836,FIELD_026,2025-09-08,Tamil Nadu,Coimbatore,Groundnut,TAG-24 Early,Flowering,59,9.5,Red Sandy Loam,6.67,74,63,53,66.1,28.7,76.6,0.0,0.13,9.5,3.4,7.2,Rainfed,1,0,High,Moderate,0.438,40.0,Tikka Leaf Spot,0.94,Thrips,0.5,HIGH,77.4,CRITICAL,Spray Carbendazim + Mancozeb @ 2g/L; avoid water stagnation,synthetic_training_data
REC_04592,FIELD_096,2026-06-05,Gujarat,Rajkot,Cotton,Bunny Bt,Vegetative,39,4.2,Deep Clay,7.7,71,44,54,50.2,24.1,76.2,10.1,0.91,16.5,9.9,2.9,Adequate,1,0,High,Low,0.509,51.9,Cotton Bacterial Blight,0.8,None,0.15,HIGH,53.6,HIGH,Spray Copper Oxychloride 50 WP (2.5g/L) + Streptocycline (1g/10L),synthetic_training_data
REC_09606,FIELD_049,2026-06-16,Haryana,Karnal,Rice,IR-64 High-Yield,Tillering,35,12.4,Clay Loam,6.42,94,44,39,60.7,26.4,55.9,0.0,0.13,20.0,4.4,7.9,Rainfed,0,0,Moderate,Low,0.587,58.1,Rice Blast,0.68,Yellow Stem Borer,0.57,MEDIUM,55.1,HIGH,Apply Tricyclazole 75 WP @ 0.6g/L; drain excess water,synthetic_training_data
REC_08325,FIELD_003,2026-01-14,Gujarat,Rajkot,Cotton,Suraj,Boll Formation,106,6.5,Black Soil,7.65,33,47,63,83.0,38.2,91.9,14.9,0.56,14.8,14.1,2.9,Excessive,0,0,Moderate,Moderate,0.639,81.0,Cotton Leaf Curl Virus,0.78,None,0.18,MEDIUM,49.4,MEDIUM,Control whitefly vectors using Diafenthiuron 50 WP; remove infected weeds,synthetic_training_data
REC_08788,FIELD_063,2026-07-02,Haryana,Karnal,Rice,Pusa-44,Panicle Initiation,65,4.2,Clay,7.27,78,34,45,32.3,22.3,54.7,0.0,0.39,5.6,1.3,7.6,Deficit,0,0,Low,Low,0.794,92.8,None,0.21,None,0.19,LOW,8.0,LOW,Maintain regular monitoring and standard agronomic hygiene.,synthetic_training_data
REC_02091,FIELD_094,2025-11-22,Gujarat,Junagadh,Groundnut,Kadiri-6,Vegetative,40,1.3,Medium Black,6.51,74,56,24,74.7,35.3,67.3,0.0,0.06,6.5,0.9,10.6,Adequate,0,0,Low,Low,0.777,94.2,None,0.18,None,0.04,LOW,8.0,LOW,Maintain regular monitoring and standard agronomic hygiene.,synthetic_training_data
REC_05553,FIELD_036,2026-03-30,Bihar,Vaishali,Tomato,Sivaji F1,Fruit Setting,68,7.9,Red Sandy,6.04,34,58,35,74.3,28.4,94.8,11.6,0.7,10.2,10.8,5.3,Deficit,0,1,Moderate,High,0.325,32.0,Tomato Early Blight,0.82,Fruit and Shoot Borer,0.84,HIGH,88.9,CRITICAL,Apply Mancozeb 75 WP (2g/L); stake plants off moist soil Also Deploy pheromone lures @ 12/ha; spray Chlorantraniliprole 18.5 SC,synthetic_training_data
REC_01859,FIELD_095,2026-05-08,Uttar Pradesh,Meerut,Wheat,PBW-550 Early,Crown Root,33,12.1,Alluvial,6.96,89,39,48,51.4,21.7,41.2,0.6,0.47,6.5,3.9,6.5,Deficit,0,0,Low,None,0.702,79.1,Wheat Brown Rust,0.69,None,0.11,MEDIUM,34.2,MEDIUM,Apply Tebuconazole 250 EC @ 1ml/L; monitor flag leaves,synthetic_training_data
REC_05698,FIELD_028,2026-02-16,Madhya Pradesh,Chhindwara,Maize,DKC-9108,Grain Fill,88,12.4,Alluvial,6.53,109,55,57,89.6,25.7,81.9,24.9,0.91,24.0,12.5,6.0,Excessive,0,0,Moderate,None,0.665,80.7,Northern Corn Leaf Blight,0.82,None,0.11,MEDIUM,46.9,MEDIUM,Apply Azoxystrobin + Difenoconazole; avoid sprinkler irrigation,synthetic_training_data
REC_03658,FIELD_003,2025-10-08,Gujarat,Bhavnagar,Onion,AgriFound Dark Red,Bulb Development,96,5.6,Alluvial,6.27,79,42,30,71.6,19.4,77.7,1.4,0.45,24.7,1.3,8.1,Adequate,0,0,None,Low,0.863,85.7,None,0.05,None,0.02,LOW,8.0,LOW,Maintain regular monitoring and standard agronomic hygiene.,synthetic_training_data
REC_01574,FIELD_011,2026-06-02,Madhya Pradesh,Chhindwara,Maize,DKC-9108,Knee High,23,14.9,Sandy Loam,6.62,71,42,59,66.5,26.9,64.1,0.0,0.08,14.7,3.2,6.1,Adequate,0,0,None,Moderate,0.741,81.2,None,0.19,Fall Armyworm,0.77,MEDIUM,33.9,MEDIUM,Apply Emamectin Benzoate 5 SG @ 0.4g/L directly into whorl,synthetic_training_data
REC_07206,FIELD_063,2025-07-19,Andhra Pradesh,Krishna,Rice,Swarna Medium,Seedling,25,5.4,Clay Loam,7.02,81,29,48,26.6,35.9,51.4,0.0,0.38,4.6,0.3,10.9,Deficit,0,0,Low,Low,0.847,86.3,None,0.21,None,0.18,LOW,8.0,LOW,Maintain regular monitoring and standard agronomic hygiene.,synthetic_training_data
REC_01279,FIELD_090,2025-12-25,Punjab,Patiala,Wheat,WH-1105,Seedling,18,12.6,Loam,6.98,39,37,54,76.4,11.6,94.6,17.0,0.81,20.3,12.8,5.9,Adequate,1,0,High,Moderate,0.615,52.6,Wheat Yellow Rust,0.92,None,0.06,MEDIUM,66.3,HIGH,Foliar spray of Propiconazole 25 EC @ 1ml/L at first stripe sighting,synthetic_training_data
REC_04301,FIELD_049,2026-02-22,Maharashtra,Nagpur,Citrus,Kinnow,Maturity,230,11.6,Alluvial,7.35,79,52,58,65.2,35.5,47.1,0.0,0.18,13.7,2.6,7.0,Adequate,0,0,Low,Low,0.722,85.6,None,0.17,None,0.05,LOW,8.0,LOW,Maintain regular monitoring and standard agronomic hygiene.,synthetic_training_data
REC_07262,FIELD_076,2026-07-10,Maharashtra,Nagpur,Cotton,Bunny Bt,Boll Formation,124,10.1,Medium Black,7.18,48,33,44,73.2,27.8,92.8,20.0,0.66,18.9,14.1,3.9,Deficit,1,0,High,None,0.345,36.3,Cotton Bacterial Blight,0.87,Pink Bollworm,0.45,HIGH,87.0,CRITICAL,Spray Copper Oxychloride 50 WP (2.5g/L) + Streptocycline (1g/10L),synthetic_training_data
REC_02514,FIELD_087,2026-03-19,Madhya Pradesh,Chhindwara,Maize,Bio-9681,Tasseling,56,12.5,Alluvial,7.81,91,42,37,90.9,33.7,66.5,3.5,0.52,17.9,2.2,8.6,Excessive,0,0,Moderate,None,0.729,91.3,None,0.15,None,0.17,LOW,8.0,LOW,Maintain regular monitoring and standard agronomic hygiene.,synthetic_training_data
REC_01430,FIELD_063,2026-04-30,Telangana,Adilabad,Pigeon Pea,BDN-711 White,Flowering,85,6.7,Loam,6.87,99,36,45,66.4,31.7,50.5,0.0,0.15,19.3,4.3,10.3,Rainfed,0,1,Low,High,0.321,41.1,Chickpea Fusarium Wilt,0.73,Pod Borer,0.95,HIGH,83.7,CRITICAL,Crop rotation with sorghum; soil application of Trichoderma Also Install pheromone lures; spray Chlorantraniliprole 18.5 SC,synthetic_training_data
REC_00816,FIELD_024,2026-04-25,Telangana,Warangal,Cotton,Suraj,Boll Bursting,143,8.9,Black Soil,6.32,56,31,33,54.8,38.2,45.8,0.0,0.22,26.9,3.0,6.2,Rainfed,1,1,High,High,0.486,63.6,Cotton Leaf Curl Virus,0.95,None,0.06,HIGH,68.6,HIGH,Control whitefly vectors using Diafenthiuron 50 WP; remove infected weeds,synthetic_training_data
REC_03503,FIELD_097,2025-08-07,Maharashtra,Solapur,Chickpea,JG-11,Branching,30,5.8,Black Soil,5.94,89,34,35,92.1,19.7,96.7,31.6,0.79,23.7,9.1,3.9,Adequate,0,0,Low,Low,0.743,80.8,Chickpea Fusarium Wilt,0.68,None,0.18,MEDIUM,46.8,MEDIUM,Seed dress with Trichoderma viride; sow wilt-resistant cultivars,synthetic_training_data
REC_02383,FIELD_019,2026-01-24,West Bengal,Burdwan,Rice,IR-64 High-Yield,Seedling,22,4.4,Clay Loam,5.91,78,24,32,88.9,33.6,90.2,33.4,1.0,25.8,7.7,6.4,Rainfed,0,0,Low,None,0.729,80.0,Bacterial Leaf Blight,0.73,None,0.13,LOW,45.2,MEDIUM,Apply Copper Oxychloride 50 WP with Streptomycin; ensure drainage,synthetic_training_data
REC_08544,FIELD_013,2026-03-02,Andhra Pradesh,Anantapur,Groundnut,Kadiri-6,Seedling,21,14.8,Medium Black,7.22,53,15,39,82.5,29.0,87.3,30.2,0.57,24.0,15.5,2.8,Adequate,1,1,High,High,0.41,32.5,Tikka Leaf Spot,0.98,None,0.14,HIGH,88.6,CRITICAL,Spray Carbendazim + Mancozeb @ 2g/L; avoid water stagnation,synthetic_training_data
REC_02060,FIELD_037,2026-04-30,Uttar Pradesh,Varanasi,Rice,Swarna Medium,Tillering,48,10.0,Clay Loam,8.1,69,21,26,89.9,32.9,75.1,5.6,0.59,7.2,6.0,4.6,Excessive,1,0,High,Low,0.412,36.3,Bacterial Leaf Blight,0.98,Brown Planthopper,0.63,HIGH,86.3,CRITICAL,Apply Copper Oxychloride 50 WP with Streptomycin; ensure drainage Also Apply Pymetrozine 50 WG @ 0.6g/L; alternate wetting and drying,synthetic_training_data
REC_09350,FIELD_012,2026-05-16,Rajasthan,Bikaner,Groundnut,TMV-2,Pod Development,84,8.0,Sandy Loam,5.96,78,16,58,94.4,33.4,84.2,22.7,0.83,26.1,15.0,4.4,Excessive,0,0,None,Low,0.496,58.0,Groundnut Collar Rot,0.83,None,0.15,HIGH,53.1,HIGH,Seed treatment with Trichoderma harzianum; avoid deep planting,synthetic_training_data
REC_01424,FIELD_003,2026-01-03,Bihar,Vaishali,Tomato,Pusa Ruby,Fruit Setting,84,2.9,Red Sandy,6.6,111,26,37,67.3,27.7,35.9,0.0,0.01,10.3,2.8,8.7,Rainfed,0,0,Low,Low,0.746,74.5,Tomato Leaf Curl,0.73,None,0.03,MEDIUM,35.4,MEDIUM,Manage whitefly vectors with yellow traps and Imidacloprid 17.8 SL,synthetic_training_data
REC_01700,FIELD_066,2026-06-17,Andhra Pradesh,Chittoor,Tomato,Sivaji F1,Seedling,25,13.8,Red Sandy,8.05,96,53,35,78.6,21.7,84.6,50.7,0.7,14.5,14.5,5.4,Excessive,0,0,Moderate,Low,0.526,62.9,Tomato Late Blight,0.86,None,0.13,HIGH,57.7,HIGH,Apply Metalaxyl + Mancozeb preventively; rogue out infected plants,synthetic_training_data
REC_05609,FIELD_018,2025-08-14,Rajasthan,Sikar,Onion,Bhima Red,Seedling,20,8.1,Clay Loam,7.17,53,61,77,75.1,21.8,80.0,17.0,0.76,26.1,8.9,5.0,Adequate,1,0,High,Moderate,0.636,66.1,Onion Purple Blotch,0.98,None,0.17,HIGH,62.1,HIGH,Spray Mancozeb 75 WP (2.5g/L) with agricultural sticker adjuvant,synthetic_training_data
REC_07641,FIELD_014,2026-04-12,Telangana,Warangal,Rice,MTU-1010,Panicle Initiation,57,11.7,Clay Loam,6.78,23,22,26,22.9,29.5,77.4,0.0,0.03,20.4,1.9,10.1,Deficit,1,0,High,None,0.484,65.0,Bacterial Leaf Blight,0.98,None,0.1,MEDIUM,60.8,HIGH,Apply Copper Oxychloride 50 WP with Streptomycin; ensure drainage,synthetic_training_data
REC_00035,FIELD_062,2026-07-18,Uttar Pradesh,Meerut,Wheat,Sharbati Gold,Maturity,118,7.6,Alluvial,7.79,125,52,28,84.6,27.6,83.4,45.2,0.97,16.9,13.7,2.1,Excessive,0,0,Low,Moderate,0.699,80.6,Wheat Brown Rust,0.67,None,0.06,MEDIUM,41.0,MEDIUM,Apply Tebuconazole 250 EC @ 1ml/L; monitor flag leaves,synthetic_training_data
REC_07860,FIELD_084,2025-10-04,Karnataka,Mandya,Sugarcane,Co-98014,Tillering,72,13.6,Deep Black,6.39,42,37,71,79.4,22.1,86.7,51.7,0.85,8.4,13.0,4.1,Rainfed,0,1,Moderate,High,0.797,87.9,None,0.08,None,0.12,LOW,25.6,LOW,Maintain regular monitoring and standard agronomic hygiene.,synthetic_training_data
REC_05685,FIELD_017,2025-08-05,Karnataka,Kolar,Tomato,Abhinav Hybrid,Vegetative,30,4.6,Loam,7.89,96,30,74,69.1,30.7,66.1,0.0,0.35,16.8,4.6,10.3,Adequate,0,1,Low,High,0.416,50.9,Tomato Leaf Curl,0.75,Whiteflies,0.96,HIGH,81.3,CRITICAL,Manage whitefly vectors with yellow traps and Imidacloprid 17.8 SL Also Install yellow sticky cards; spray NSKE 5% neem extract,synthetic_training_data
REC_02927,FIELD_061,2025-06-22,Maharashtra,Amravati,Soybean,JS-20-29,Pod Filling,71,13.3,Clay Loam,5.93,23,54,60,75.7,24.0,96.3,22.3,0.97,16.5,6.7,5.6,Rainfed,0,0,Low,None,0.67,74.5,Soybean Rust,0.86,None,0.11,LOW,51.2,MEDIUM,Spray Hexaconazole 5% EC @ 2ml/L to lower canopy surfaces,synthetic_training_data
REC_01836,FIELD_030,2025-10-27,Gujarat,Banaskantha,Potato,Kufri Chipsona,Vegetative,22,13.5,Sandy Loam,5.13,102,63,36,53.9,25.0,43.9,3.2,0.44,19.0,2.5,10.2,Adequate,1,0,High,None,0.419,27.5,Potato Black Scurf,0.84,Flea Beetles,0.71,HIGH,85.0,CRITICAL,Tuber dip with Boric acid (3%) and practice earthing up Also Dust diatomaceous earth or spray Azadirachtin 1500 ppm,synthetic_training_data
REC_07153,FIELD_033,2025-12-02,Andhra Pradesh,Krishna,Rice,Swarna Medium,Heading,92,8.5,Alluvial,6.26,91,38,62,79.8,29.6,79.0,33.8,0.7,8.5,8.9,3.1,Deficit,0,1,None,High,0.648,62.6,Rice Sheath Blight,0.84,None,0.14,MEDIUM,53.4,HIGH,Apply Validamycin 3L @ 2.5ml/L; optimize plant spacing,synthetic_training_data
REC_03142,FIELD_035,2025-10-02,Andhra Pradesh,Guntur,Cotton,RCH-659 Hybrid,Seedling,10,12.8,Black Soil,6.92,54,32,42,59.4,37.4,87.6,6.7,0.9,13.4,9.5,5.5,Rainfed,0,0,None,Low,0.654,73.3,Cotton Leaf Curl Virus,0.68,None,0.05,MEDIUM,34.0,MEDIUM,Control whitefly vectors using Diafenthiuron 50 WP; remove infected weeds,synthetic_training_data
REC_01612,FIELD_083,2025-06-07,Uttar Pradesh,Meerut,Wheat,WH-1105,Tillering,35,9.6,Clay Loam,7.15,72,29,35,81.3,14.2,75.7,0.0,0.15,20.8,2.5,6.4,Excessive,0,1,None,High,0.747,75.2,Wheat Yellow Rust,0.71,None,0.18,MEDIUM,45.3,MEDIUM,Foliar spray of Propiconazole 25 EC @ 1ml/L at first stripe sighting,synthetic_training_data
REC_05421,FIELD_063,2026-02-27,Maharashtra,Amravati,Soybean,MACS-1407,Pod Formation,55,7.2,Medium Black,7.22,83,39,55,62.9,30.0,87.0,17.3,0.82,23.4,15.1,5.5,Rainfed,0,0,Low,Low,0.714,75.9,Soybean Anthracnose,0.82,None,0.08,MEDIUM,45.5,MEDIUM,Apply Carbendazim 12% + Mancozeb 63% WP @ 2g/L,synthetic_training_data
REC_09051,FIELD_023,2025-09-03,Punjab,Jalandhar,Potato,Kufri Bahar,Sprouting,14,3.3,Sandy Loam,8.11,24,10,50,84.8,18.4,47.0,0.0,0.03,21.6,0.8,7.3,Excessive,0,1,Low,High,0.78,93.5,None,0.03,None,0.08,LOW,13.5,LOW,Maintain regular monitoring and standard agronomic hygiene.,synthetic_training_data
REC_04671,FIELD_093,2025-11-25,Punjab,Bathinda,Cotton,Bollgard-II,Seedling,22,12.5,Medium Black,6.48,79,33,29,82.3,30.5,46.4,0.0,0.03,14.1,2.8,8.9,Excessive,0,1,Moderate,High,0.47,25.5,Cotton Leaf Curl Virus,0.72,Thrips,0.96,HIGH,84.7,CRITICAL,Control whitefly vectors using Diafenthiuron 50 WP; remove infected weeds Also Spray Spinosad 45 SC @ 0.3ml/L; avoid moisture stress,synthetic_training_data
